Year,Month,Day,Hour,Temp,Humi,WS,WD,Solar
2016,2,20,13,10.8,58,1.1,70,1.02
2016,2,20,14,11.2,54,1.0,90,1.17
2016,2,20,15,11.0,61,3.8,140,1.23
2016,2,20,16,9.8,63,4.0,140,1.14
2016,2,20,17,9.0,65,3.4,110,0.67
2016,2,20,18,7.9,67,2.5,90,0.09
2016,2,21,8,0.3,34,3.5,50,0.22
2016,2,21,9,1.7,33,2.6,230,0.93
2016,2,21,10,2.3,34,5.2,290,1.64
2016,2,21,11,4.1,32,3.6,270,2.19
2016,2,21,12,4.9,30,4.3,290,2.55
2016,2,21,13,6.2,28,3.1,320,2.69
2016,2,21,14,7.8,25,2.7,320,2.57
2016,2,21,15,8.0,25,2.5,320,2.23
2016,2,21,16,8.4,24,3.3,340,1.68
2016,2,21,17,8.2,24,2.2,340,0.99
2016,2,21,18,6.2,29,2.9,360,0.23
2016,2,22,8,4.2,37,0.6,90,0.05
2016,2,22,9,5.1,38,0.3,0,0.30
2016,2,22,10,6.8,41,0.5,230,0.59
2016,2,22,11,9.7,39,1.6,290,1.34
2016,2,22,12,9.2,46,2.7,200,1.35
2016,2,22,13,10.4,46,2.4,200,1.44
2016,2,22,14,10.0,49,3.1,180,1.40
2016,2,22,15,9.3,52,4.5,200,1.23
2016,2,22,16,8.8,51,4.1,200,0.80
2016,2,22,17,8.2,47,3.7,230,0.33
2016,2,22,18,7.8,48,4.0,230,0.08
2016,2,23,8,5.6,43,3.3,320,0.09
2016,2,23,9,8.0,37,1.0,230,0.64
2016,2,23,10,10.8,37,2.6,50,1.44
2016,2,23,11,10.9,38,2.7,290,2.02
2016,2,23,12,11.6,37,2.7,320,2.25
2016,2,23,13,12.4,30,2.5,320,2.30
2016,2,23,14,12.1,33,2.6,320,1.79
2016,2,23,15,12.4,29,4.0,320,1.77
2016,2,23,16,12.0,31,2.9,340,1.28
2016,2,23,17,10.8,30,2.6,340,0.46
2016,2,23,18,9.6,29,2.9,360,0.15
2016,2,24,8,0.1,47,4.2,340,0.17
2016,2,24,9,1.2,45,3.7,340,0.76
2016,2,24,10,2.4,42,3.6,340,1.20
2016,2,24,11,5.5,39,3.3,360,1.96
2016,2,24,12,6.2,39,4.6,290,2.42
2016,2,24,13,7.6,38,3.5,320,2.59
2016,2,24,14,8.3,37,3.7,360,2.21
2016,2,24,15,6.4,60,3.3,110,1.00
2016,2,24,16,5.4,63,3.7,140,0.55
2016,2,24,17,4.8,63,3.0,140,0.36
2016,2,24,18,4.8,63,1.8,110,0.16
2016,2,25,8,-0.9,42,2.7,360,6.00
2016,2,25,9,0.4,43,2.6,360,0.94
2016,2,25,10,2.7,36,3.4,360,1.64
2016,2,25,11,4.6,31,2.0,360,2.18
2016,2,25,12,7.3,18,2.5,50,2.57
2016,2,25,13,8.0,19,3.7,360,2.73
2016,2,25,14,7.8,19,3.8,340,2.59
2016,2,25,15,8.0,20,4.3,290,2.20
2016,2,25,16,7.9,21,3.1,320,1.61
2016,2,25,17,7.3,23,2.3,340,0.98
2016,2,25,18,5.7,25,3.3,270,0.29
2016,2,26,8,2.8,56,5.5,290,0.18
2016,2,26,9,4.7,55,5.0,250,0.78
2016,2,26,10,6.4,54,4.4,270,1.37
2016,2,26,11,7.2,52,6.6,250,1.90
2016,2,26,12,8.2,49,6.6,250,2.20
2016,2,26,13,9.1,46,6.7,250,2.28
2016,2,26,14,9.2,46,5.3,250,1.68
2016,2,26,15,10.4,43,4.6,250,1.75
2016,2,26,16,10.3,44,3.2,270,1.08
2016,2,26,17,8.6,53,3.3,250,0.52
2016,2,26,18,7.7,57,3.9,250,0.19
2016,2,27,8,9.1,70,6.1,270,0.15
2016,2,27,9,10.2,66,5.3,270,0.68
2016,2,27,10,11.6,50,6.5,270,1.41
2016,2,27,11,12.8,44,6.0,270,1.99
2016,2,27,12,13.5,35,6.2,290,2.36
2016,2,27,13,14.5,34,5.2,250,2.47
2016,2,27,14,15.3,30,4.7,250,2.28
2016,2,27,15,15.2,28,4.9,250,1.93
2016,2,27,16,14.2,33,5.6,200,1.37
2016,2,27,17,12.7,50,4.9,230,0.77
2016,2,27,18,11.6,50,3.8,270,0.24
2016,2,28,8,8.7,67,2.7,270,0.10
2016,2,28,9,9.3,73,4.2,270,0.24
2016,2,28,10,10.8,68,2.8,270,0.83
2016,2,28,11,12.8,60,3.7,270,1.49
2016,2,28,12,14.4,52,4.4,230,2.00
2016,2,28,13,13.9,60,4.6,200,1.90
2016,2,28,14,13.6,69,5.1,230,1.61
2016,2,28,15,13.7,68,7.4,200,1.55
2016,2,28,16,13.6,75,5.3,250,0.74
2016,2,28,17,13.8,69,12.7,230,0.49
2016,2,28,18,13.7,66,12.8,230,0.22
2016,2,29,8,1.3,44,4.2,290,6.00
2016,2,29,9,1.7,44,4.1,320,0.67
2016,2,29,10,1.9,47,4.1,290,0.98
2016,2,29,11,3.9,33,5.4,290,2.07
2016,2,29,12,2.9,36,4.6,340,1.80
2016,2,29,13,3.7,33,4.5,320,1.78
2016,2,29,14,3.1,35,8.5,270,1.62
2016,2,29,15,4.1,27,10.2,270,2.20
2016,2,29,16,3.2,30,6.2,290,0.88
2016,2,29,17,0.3,56,4.6,360,0.86
2016,2,29,18,0.2,48,3.7,340,0.35
2016,3,1,8,-2.7,43,2.4,90,0.31
2016,3,1,9,-0.8,38,2.3,110,1.03
2016,3,1,10,0.2,37,1.8,290,1.76
2016,3,1,11,1.6,33,4.7,320,2.32
2016,3,1,12,2.5,32,3.9,340,2.66
2016,3,1,13,4.4,27,4.1,290,2.79
2016,3,1,14,5.7,22,3.4,320,2.65
2016,3,1,15,7.6,22,3.0,270,2.30
2016,3,1,16,7.0,26,3.8,250,1.76
2016,3,1,17,6.5,31,3.8,250,1.07
2016,3,1,18,4.8,35,4.2,230,0.37
2016,3,2,8,1.4,42,3.1,340,0.31
2016,3,2,9,3.3,34,4.2,320,1.01
2016,3,2,10,5.4,30,4.1,320,1.69
2016,3,2,11,7.8,26,2.5,340,2.23
2016,3,2,12,10.7,24,2.5,290,2.57
2016,3,2,13,11.0,26,5.0,270,2.74
2016,3,2,14,10.2,37,6.8,200,2.63
2016,3,2,15,10.6,41,6.0,200,2.26
2016,3,2,16,11.3,36,5.3,230,1.74
2016,3,2,17,10.4,35,6.5,230,1.07
2016,3,2,18,9.4,32,3.9,250,0.37
2016,3,3,8,8.3,69,5.3,270,0.30
2016,3,3,9,10.3,57,5.9,270,1.01
2016,3,3,10,12.0,56,6.4,270,1.65
2016,3,3,11,13.3,55,6.1,270,2.21
2016,3,3,12,15.1,50,4.1,270,2.57
2016,3,3,13,15.7,45,5.6,250,2.71
2016,3,3,14,16.1,47,6.0,200,2.57
2016,3,3,15,15.9,52,5.2,230,2.26
2016,3,3,16,15.4,52,7.5,230,1.75
2016,3,3,17,14.6,57,7.1,230,1.00
2016,3,3,18,13.7,59,6.3,250,0.33
2016,3,4,8,11.2,99,1.3,50,0.03
2016,3,4,9,11.7,99,1.6,50,0.09
2016,3,4,10,12.1,100,1.4,50,0.10
2016,3,4,11,12.2,100,2.8,70,0.13
2016,3,4,12,12.1,99,2.7,50,0.16
2016,3,4,13,12.1,99,2.5,50,0.16
2016,3,4,14,11.7,98,2.8,20,0.09
2016,3,4,15,11.8,99,2.7,50,0.08
2016,3,4,16,12.0,99,2.1,50,0.11
2016,3,4,17,11.9,99,2.3,70,0.12
2016,3,4,18,11.9,97,1.9,50,0.05
2016,3,5,8,10.8,94,3.1,70,0.05
2016,3,5,9,11.6,92,2.0,50,0.23
2016,3,5,10,12.6,89,2.6,70,0.50
2016,3,5,11,13.8,86,1.7,70,0.69
2016,3,5,12,14.5,85,1.3,70,0.73
2016,3,5,13,14.7,87,1.3,70,0.68
2016,3,5,14,15.8,76,3.1,230,0.80
2016,3,5,15,15.5,77,2.8,230,0.73
2016,3,5,16,15.0,83,3.3,230,0.22
2016,3,5,17,15.6,82,4.5,250,0.13
2016,3,5,18,15.8,80,6.2,230,0.10
2016,3,6,8,13.6,99,5.1,230,0.00
2016,3,6,9,13.6,100,5.3,200,0.01
2016,3,6,10,13.4,100,5.5,230,0.15
2016,3,6,11,14.0,100,4.2,250,0.22
2016,3,6,12,13.7,100,2.6,200,0.35
2016,3,6,13,14.1,100,1.5,250,0.50
2016,3,6,14,15.7,99,1.4,200,0.86
2016,3,6,15,15.3,93,1.1,250,0.69
2016,3,6,16,16.5,83,2.0,230,1.17
2016,3,6,17,13.8,97,2.0,230,0.57
2016,3,6,18,12.6,99,2.2,230,0.15
2016,3,7,8,8.9,68,3.1,50,6.00
2016,3,7,9,10.2,65,3.1,50,0.58
2016,3,7,10,12.4,61,4.0,50,1.15
2016,3,7,11,14.5,50,3.3,90,2.03
2016,3,7,12,15.3,47,3.7,110,2.38
2016,3,7,13,15.7,43,3.5,110,2.52
2016,3,7,14,15.3,41,3.4,110,2.41
2016,3,7,15,14.5,57,3.9,140,2.07
2016,3,7,16,13.5,61,4.0,110,1.54
2016,3,7,17,12.8,64,3.4,110,0.88
2016,3,7,18,11.7,68,2.8,110,0.28
2016,3,8,8,11.0,62,3.5,320,0.03
2016,3,8,9,10.3,65,2.4,360,0.09
2016,3,8,10,11.0,55,1.3,340,0.22
2016,3,8,11,11.8,45,4.7,340,0.75
2016,3,8,12,13.3,37,0.8,50,1.12
2016,3,8,13,12.0,31,3.3,340,0.46
2016,3,8,14,11.2,36,2.3,20,0.23
2016,3,8,15,10.0,59,1.8,360,0.19
2016,3,8,16,8.8,63,3.1,290,0.17
2016,3,8,17,8.5,51,2.9,340,0.09
2016,3,8,18,8.4,60,2.5,50,0.01
2016,3,9,8,4.6,82,4.0,50,0.05
2016,3,9,9,5.2,78,4.6,50,0.18
2016,3,9,10,5.8,70,5.8,20,0.45
2016,3,9,11,6.8,66,5.4,20,0.67
2016,3,9,12,8.2,61,4.5,50,1.24
2016,3,9,13,10.4,56,4.6,50,2.35
2016,3,9,14,11.7,53,4.2,50,2.75
2016,3,9,15,13.4,42,3.3,50,2.43
2016,3,9,16,12.1,44,3.5,50,1.37
2016,3,9,17,10.9,51,2.5,50,0.85
2016,3,9,18,9.1,57,2.5,50,0.38
2016,3,10,8,2.9,46,4.6,340,0.09
2016,3,10,9,3.4,44,3.4,140,0.24
2016,3,10,10,4.7,36,2.1,20,0.70
2016,3,10,11,6.5,36,3.9,340,1.53
2016,3,10,12,7.5,31,3.6,320,2.15
2016,3,10,13,8.9,23,4.4,290,2.58
2016,3,10,14,10.4,20,3.1,340,2.54
2016,3,10,15,10.2,19,4.5,290,2.30
2016,3,10,16,10.4,19,3.4,340,1.88
2016,3,10,17,9.7,20,2.9,320,1.19
2016,3,10,18,7.8,23,1.6,340,0.43
2016,3,11,8,0.1,46,6.6,360,0.50
2016,3,11,9,1.7,43,3.9,340,1.27
2016,3,11,10,3.4,41,3.7,360,1.99
2016,3,11,11,4.8,37,3.6,340,2.53
2016,3,11,12,6.1,33,3.5,340,2.87
2016,3,11,13,7.7,31,3.0,360,2.95
2016,3,11,14,8.3,31,2.0,320,2.83
2016,3,11,15,9.1,28,2.3,340,2.46
2016,3,11,16,9.9,27,1.5,340,1.90
2016,3,11,17,8.2,40,3.5,160,1.18
2016,3,11,18,6.0,40,2.3,230,0.46
2016,3,12,8,1.7,35,6.6,360,0.47
2016,3,12,9,2.6,36,6.7,360,1.29
2016,3,12,10,4.8,34,3.9,360,2.03
2016,3,12,11,6.3,34,3.9,340,2.58
2016,3,12,12,8.7,31,2.8,340,2.89
2016,3,12,13,9.5,24,3.0,20,2.96
2016,3,12,14,9.7,30,2.8,140,2.75
2016,3,12,15,9.4,31,5.0,180,2.38
2016,3,12,16,8.9,30,3.7,200,1.83
2016,3,12,17,8.0,33,3.1,180,1.09
2016,3,12,18,6.9,35,2.6,200,0.40
2016,3,13,8,6.2,42,2.0,340,0.12
2016,3,13,9,7.7,37,0.7,250,0.44
2016,3,13,10,9.4,31,2.4,50,0.96
2016,3,13,11,10.3,36,1.1,110,1.06
2016,3,13,12,10.3,38,1.1,90,0.93
2016,3,13,13,10.2,41,2.5,110,0.92
2016,3,13,14,10.3,40,2.4,90,0.84
2016,3,13,15,9.9,43,2.9,110,0.83
2016,3,13,16,9.1,45,3.0,290,0.32
2016,3,13,17,8.5,46,2.0,140,0.13
2016,3,13,18,8.1,49,2.6,200,0.06
2016,3,14,8,5.2,55,2.8,360,0.39
2016,3,14,9,7.8,53,2.9,20,1.02
2016,3,14,10,10.4,49,3.4,20,1.66
2016,3,14,11,12.3,45,3.9,50,2.29
2016,3,14,12,14.0,41,1.9,50,2.63
2016,3,14,13,14.3,38,2.0,50,2.13
2016,3,14,14,12.0,56,3.8,90,1.20
2016,3,14,15,11.0,59,1.9,50,0.63
2016,3,14,16,9.6,65,3.3,70,0.48
2016,3,14,17,9.4,64,2.4,70,0.40
2016,3,14,18,8.5,68,3.0,70,0.21
2016,3,15,8,5.5,52,2.8,360,0.44
2016,3,15,9,8.2,47,1.4,140,1.17
2016,3,15,10,10.8,37,2.0,110,1.90
2016,3,15,11,12.2,36,3.1,180,2.44
2016,3,15,12,11.5,40,4.4,180,2.73
2016,3,15,13,11.4,38,4.7,200,2.81
2016,3,15,14,11.6,36,4.6,200,2.70
2016,3,15,15,11.5,37,3.6,200,2.32
2016,3,15,16,11.4,40,3.3,200,1.58
2016,3,15,17,11.1,42,4.8,230,1.18
2016,3,15,18,9.8,47,3.8,250,0.37
2016,3,16,8,8.3,46,1.4,110,6.00
2016,3,16,9,10.5,39,2.5,290,0.91
2016,3,16,10,12.1,39,3.4,250,1.36
2016,3,16,11,13.0,40,5.6,230,1.89
2016,3,16,12,13.4,27,4.9,230,2.18
2016,3,16,13,15.0,38,4.3,270,2.30
2016,3,16,14,15.6,33,5.4,250,2.75
2016,3,16,15,14.6,43,6.1,200,2.46
2016,3,16,16,14.4,42,6.0,200,1.83
2016,3,16,17,13.8,45,5.8,200,1.19
2016,3,16,18,13.6,49,4.6,230,0.50
2016,3,17,8,10.0,53,2.7,290,0.52
2016,3,17,9,13.1,43,1.6,250,1.27
2016,3,17,10,16.5,39,2.4,180,1.96
2016,3,17,11,16.6,39,3.3,200,2.29
2016,3,17,12,15.1,48,5.8,200,2.64
2016,3,17,13,16.1,49,5.8,200,2.86
2016,3,17,14,15.7,57,4.8,200,2.65
2016,3,17,15,15.5,57,4.2,200,2.32
2016,3,17,16,15.2,53,4.7,200,1.63
2016,3,17,17,14.2,59,6.0,250,0.86
2016,3,17,18,13.8,58,4.8,250,0.30
2016,3,18,8,12.4,99,2.2,70,0.01
2016,3,18,9,12.6,99,2.5,50,0.04
2016,3,18,10,12.5,99,1.5,70,0.12
2016,3,18,11,12.5,100,2.5,70,0.14
2016,3,18,12,12.6,100,3.9,90,0.14
2016,3,18,13,12.6,100,3.3,90,0.15
2016,3,18,14,12.8,100,2.0,70,0.13
2016,3,18,15,13.0,100,1.4,70,0.14
2016,3,18,16,13.0,100,2.3,70,0.08
2016,3,18,17,13.0,100,1.8,50,0.05
2016,3,18,18,13.2,100,2.1,50,0.00
2016,3,19,8,12.8,79,1.0,160,0.48
2016,3,19,9,15.0,67,2.0,50,1.15
2016,3,19,10,16.6,63,1.4,20,1.74
2016,3,19,11,17.8,57,3.1,50,2.22
2016,3,19,12,18.8,50,2.8,50,2.51
2016,3,19,13,17.1,50,4.5,90,2.78
2016,3,19,14,16.4,52,4.3,90,2.48
2016,3,19,15,15.6,50,4.5,90,2.21
2016,3,19,16,14.3,57,4.5,90,1.52
2016,3,19,17,13.6,56,3.6,70,0.86
2016,3,19,18,11.8,63,3.9,90,0.30
2016,3,20,8,9.8,71,3.0,50,0.23
2016,3,20,9,10.9,64,2.8,50,0.57
2016,3,20,10,12.8,55,3.3,50,1.24
2016,3,20,11,12.5,54,3.3,70,1.21
2016,3,20,12,13.1,52,3.9,90,1.51
2016,3,20,13,12.7,55,3.3,50,1.68
2016,3,20,14,13.1,54,2.8,70,1.64
2016,3,20,15,13.8,52,4.2,90,2.54
2016,3,20,16,11.8,57,3.4,70,1.21
2016,3,20,17,11.8,55,3.1,50,1.32
2016,3,20,18,10.2,61,3.9,50,0.44
2016,3,21,8,9.7,59,2.6,50,0.55
2016,3,21,9,11.6,55,2.4,70,1.28
2016,3,21,10,13.4,53,2.6,110,2.03
2016,3,21,11,13.5,56,4.5,140,2.74
2016,3,21,12,14.0,52,4.4,110,2.94
2016,3,21,13,14.0,55,4.6,140,3.12
2016,3,21,14,12.6,57,4.5,110,2.48
2016,3,21,15,13.1,52,3.9,110,2.47
2016,3,21,16,12.2,50,4.2,110,1.92
2016,3,21,17,11.6,52,4.0,110,1.23
2016,3,21,18,10.5,56,2.8,110,0.50
2016,3,22,8,8.9,71,2.5,320,0.58
2016,3,22,9,11.5,63,1.3,340,1.25
2016,3,22,10,13.9,51,1.2,290,1.89
2016,3,22,11,15.6,48,3.1,250,2.39
2016,3,22,12,16.4,41,3.8,230,2.38
2016,3,22,13,14.8,58,5.5,200,2.81
2016,3,22,14,16.3,51,5.1,180,3.03
2016,3,22,15,15.8,45,5.7,230,2.56
2016,3,22,16,16.2,44,3.6,230,2.01
2016,3,22,17,15.5,57,3.3,180,1.26
2016,3,22,18,14.9,53,3.6,230,0.52
2016,3,23,8,9.5,71,2.7,50,0.30
2016,3,23,9,11.5,63,3.0,50,0.95
2016,3,23,10,12.7,59,2.4,50,1.31
2016,3,23,11,14.7,50,1.8,50,1.85
2016,3,23,12,14.6,55,4.6,140,2.57
2016,3,23,13,14.3,54,4.7,110,2.70
2016,3,23,14,14.9,52,4.2,110,2.73
2016,3,23,15,13.8,54,5.4,90,2.12
2016,3,23,16,12.9,60,4.2,90,1.39
2016,3,23,17,12.0,62,2.9,70,0.74
2016,3,23,18,11.1,64,3.8,50,0.32
2016,3,24,8,6.2,69,3.5,50,0.21
2016,3,24,9,8.6,59,3.1,50,0.91
2016,3,24,10,11.3,45,3.8,50,2.06
2016,3,24,11,11.3,41,4.7,70,1.87
2016,3,24,12,12.1,37,3.5,50,2.05
2016,3,24,13,12.0,41,2.8,50,1.96
2016,3,24,14,11.3,42,4.1,90,1.61
2016,3,24,15,12.3,43,4.5,90,1.96
2016,3,24,16,9.9,58,4.3,90,1.12
2016,3,24,17,9.7,54,4.3,90,0.96
2016,3,24,18,9.2,52,3.2,70,0.30
2016,3,25,8,7.4,60,2.2,50,0.29
2016,3,25,9,8.3,60,2.4,50,0.58
2016,3,25,10,9.5,53,2.7,70,1.13
2016,3,25,11,9.2,55,3.6,110,1.02
2016,3,25,12,10.1,54,3.5,110,1.50
2016,3,25,13,11.3,51,3.3,110,2.00
2016,3,25,14,11.5,49,3.7,110,1.62
2016,3,25,15,9.7,54,1.2,50,0.86
2016,3,25,16,10.1,55,3.0,110,1.03
2016,3,25,17,9.3,53,3.3,110,0.94
2016,3,25,18,9.0,55,2.4,110,0.14
2016,3,26,8,8.0,69,1.0,70,0.39
2016,3,26,9,10.0,64,1.0,50,0.96
2016,3,26,10,10.1,70,3.7,140,1.52
2016,3,26,11,9.9,70,2.5,90,1.37
2016,3,26,12,8.7,79,3.9,140,0.62
2016,3,26,13,7.7,89,3.2,200,0.53
2016,3,26,14,7.8,87,1.3,160,0.55
2016,3,26,15,7.6,85,2.0,110,0.43
2016,3,26,16,8.6,85,2.1,110,0.84
2016,3,26,17,8.1,85,1.9,70,0.36
2016,3,26,18,8.3,81,1.0,50,0.37
2016,3,27,8,5.8,78,4.9,340,0.61
2016,3,27,9,7.0,69,4.5,340,1.31
2016,3,27,10,9.8,60,2.5,340,1.95
2016,3,27,11,11.3,53,3.0,360,2.49
2016,3,27,12,13.5,44,2.8,340,2.85
2016,3,27,13,15.0,33,2.2,340,3.00
2016,3,27,14,16.1,26,3.2,320,2.28
2016,3,27,15,14.8,33,3.9,250,2.00
2016,3,27,16,14.2,37,6.4,250,1.63
2016,3,27,17,13.5,36,5.5,230,0.91
2016,3,27,18,12.6,42,5.9,230,0.53
2016,3,28,8,8.5,35,5.7,360,0.64
2016,3,28,9,10.6,30,4.3,340,1.36
2016,3,28,10,12.8,28,4.3,360,2.05
2016,3,28,11,14.5,25,2.8,340,2.58
2016,3,28,12,16.2,24,3.5,290,2.97
2016,3,28,13,17.8,22,3.1,290,3.02
2016,3,28,14,16.5,33,7.3,200,2.86
2016,3,28,15,15.8,34,7.4,230,2.51
2016,3,28,16,15.3,38,7.4,230,1.96
2016,3,28,17,15.1,31,6.1,230,1.27
2016,3,28,18,13.9,39,6.3,250,0.57
2016,3,29,8,11.6,51,2.3,250,0.38
2016,3,29,9,13.0,44,5.1,270,0.98
2016,3,29,10,14.1,44,6.5,270,1.20
2016,3,29,11,14.3,48,7.0,270,1.36
2016,3,29,12,15.5,44,6.6,230,1.93
2016,3,29,13,15.8,37,8.9,230,1.89
2016,3,29,14,15.6,46,8.9,230,1.85
2016,3,29,15,15.5,47,9.6,230,1.53
2016,3,29,16,15.1,51,8.2,230,1.05
2016,3,29,17,14.5,56,6.8,230,0.61
2016,3,29,18,14.2,60,7.4,230,0.32
2016,3,30,8,13.6,70,2.3,290,0.44
2016,3,30,9,15.3,62,3.2,360,1.13
2016,3,30,10,16.7,58,3.3,290,1.65
2016,3,30,11,19.3,49,2.4,140,2.30
2016,3,30,12,18.7,55,3.7,200,2.74
2016,3,30,13,18.7,54,4.0,200,2.72
2016,3,30,14,17.5,61,4.9,200,2.53
2016,3,30,15,16.9,62,5.6,200,2.39
2016,3,30,16,16.2,71,5.7,200,1.95
2016,3,30,17,15.7,64,4.3,230,0.91
2016,3,30,18,14.9,65,2.8,230,0.35
2016,3,31,8,12.8,64,1.2,50,0.40
2016,3,31,9,16.0,53,1.7,140,1.10
2016,3,31,10,17.0,53,1.8,200,1.69
2016,3,31,11,18.3,53,1.7,160,1.82
2016,3,31,12,18.5,57,2.9,200,2.67
2016,3,31,13,16.7,70,2.8,200,1.33
2016,3,31,14,17.9,68,3.0,200,1.57
2016,3,31,15,17.7,59,1.1,180,1.26
2016,3,31,16,16.6,75,3.2,230,1.04
2016,3,31,17,16.1,80,2.9,200,0.89
2016,3,31,18,15.7,81,1.7,180,0.41
2016,4,1,8,14.3,69,0.9,110,0.68
2016,4,1,9,16.9,53,2.8,140,1.43
2016,4,1,10,19.4,44,3.1,140,2.09
2016,4,1,11,20.4,56,2.7,140,2.59
2016,4,1,12,21.5,39,3.8,110,2.94
2016,4,1,13,21.3,41,3.3,90,3.02
2016,4,1,14,20.9,46,3.4,70,2.86
2016,4,1,15,20.2,48,4.4,90,2.52
2016,4,1,16,20.5,42,3.1,90,1.95
2016,4,1,17,19.2,48,2.9,90,1.20
2016,4,1,18,17.7,47,2.8,70,0.47
2016,4,2,8,13.2,81,1.9,90,0.59
2016,4,2,9,15.4,76,1.5,110,1.30
2016,4,2,10,15.4,79,2.6,110,1.38
2016,4,2,11,15.8,77,1.8,110,1.01
2016,4,2,12,16.8,76,2.4,160,1.39
2016,4,2,13,17.2,73,4.3,200,2.19
2016,4,2,14,17.6,71,2.6,230,2.29
2016,4,2,15,17.6,72,4.8,200,1.81
2016,4,2,16,18.6,66,5.4,230,1.75
2016,4,2,17,17.3,71,6.5,230,1.14
2016,4,2,18,15.9,79,5.0,250,0.40
2016,4,3,8,15.8,87,0.0,0,0.29
2016,4,3,9,16.7,86,0.0,0,0.51
2016,4,3,10,17.2,82,1.2,70,0.44
2016,4,3,11,17.5,81,1.3,90,0.45
2016,4,3,12,16.6,81,3.0,70,0.30
2016,4,3,13,16.2,79,3.8,90,0.45
2016,4,3,14,15.5,83,4.1,90,0.50
2016,4,3,15,14.6,83,2.9,90,0.23
2016,4,3,16,13.9,90,2.9,90,0.18
2016,4,3,17,13.3,91,2.6,70,0.13
2016,4,3,18,13.2,89,2.3,70,0.04
2016,4,4,8,11.0,96,4.2,50,0.18
2016,4,4,9,11.6,95,3.7,50,0.38
2016,4,4,10,11.9,91,3.1,50,0.35
2016,4,4,11,12.4,85,4.0,50,0.48
2016,4,4,12,12.6,83,3.2,50,0.52
2016,4,4,13,12.4,80,2.3,50,0.30
2016,4,4,14,12.5,80,3.2,50,0.46
2016,4,4,15,12.8,76,3.2,50,0.49
2016,4,4,16,13.5,71,2.3,50,0.66
2016,4,4,17,13.0,73,2.1,50,0.43
2016,4,4,18,12.6,74,2.6,50,0.19
2016,4,5,8,12.1,79,2.0,340,0.35
2016,4,5,9,13.8,72,1.6,320,0.88
2016,4,5,10,15.2,64,3.1,290,1.36
2016,4,5,11,17.0,58,2.6,290,2.03
2016,4,5,12,17.8,56,3.8,250,2.45
2016,4,5,13,18.5,52,3.8,250,2.52
2016,4,5,14,18.3,52,5.6,200,2.96
2016,4,5,15,16.7,67,6.5,200,2.64
2016,4,5,16,17.8,51,4.3,230,2.14
2016,4,5,17,16.1,61,4.6,180,1.39
2016,4,5,18,15.5,59,4.6,180,0.64
2016,4,6,8,13.8,57,1.2,20,0.50
2016,4,6,9,16.3,43,0.7,50,1.00
2016,4,6,10,19.7,32,1.7,70,1.86
2016,4,6,11,20.2,31,2.5,110,2.12
2016,4,6,12,20.5,29,4.6,110,2.61
2016,4,6,13,19.2,38,4.8,110,2.52
2016,4,6,14,17.8,47,4.8,110,1.62
2016,4,6,15,17.6,53,3.5,110,0.88
2016,4,6,16,16.7,49,3.0,110,0.58
2016,4,6,17,16.2,54,2.7,90,0.23
2016,4,6,18,15.5,60,2.1,70,0.07
2016,4,7,8,11.5,98,3.3,340,0.07
2016,4,7,9,11.8,98,1.5,340,0.17
2016,4,7,10,11.6,98,3.2,320,0.23
2016,4,7,11,11.6,97,2.1,360,0.20
2016,4,7,12,12.3,97,1.4,70,6.00
2016,4,7,13,12.7,97,2.1,290,6.00
2016,4,7,14,14.0,92,1.8,320,0.93
2016,4,7,15,14.5,88,1.8,290,0.96
2016,4,7,16,15.0,88,3.3,200,1.28
2016,4,7,17,14.5,87,1.8,230,0.71
2016,4,7,18,13.8,88,2.5,200,0.42
2016,4,8,8,13.5,81,0.3,0,0.36
2016,4,8,9,15.6,71,1.3,250,0.82
2016,4,8,10,17.4,63,2.7,320,1.35
2016,4,8,11,20.1,53,0.9,230,2.18
2016,4,8,12,21.7,48,3.6,200,2.90
2016,4,8,13,20.7,49,4.5,200,3.17
2016,4,8,14,20.4,49,4.7,200,3.01
2016,4,8,15,20.4,49,4.5,200,2.65
2016,4,8,16,19.7,55,3.5,230,2.03
2016,4,8,17,19.9,33,5.1,230,1.36
2016,4,8,18,18.8,34,5.6,270,0.64
2016,4,9,8,15.9,53,0.0,0,0.72
2016,4,9,9,18.1,40,1.4,250,1.26
2016,4,9,10,20.6,41,2.9,200,2.10
2016,4,9,11,21.4,37,3.6,200,2.60
2016,4,9,12,22.1,39,3.2,230,3.04
2016,4,9,13,20.6,45,4.1,230,3.19
2016,4,9,14,19.8,57,5.1,200,2.99
2016,4,9,15,19.4,62,4.1,200,2.31
2016,4,9,16,19.6,59,4.2,180,1.86
2016,4,9,17,19.7,44,5.5,230,1.26
2016,4,9,18,18.5,47,4.2,200,0.53
2016,4,10,8,16.3,52,1.6,50,0.43
2016,4,10,9,18.3,47,1.8,90,0.98
2016,4,10,10,18.0,67,2.5,110,1.54
2016,4,10,11,18.3,63,3.2,90,2.35
2016,4,10,12,18.7,62,3.2,90,2.70
2016,4,10,13,18.3,61,4.6,90,2.58
2016,4,10,14,17.7,60,4.2,90,2.46
2016,4,10,15,17.1,61,4.4,90,2.26
2016,4,10,16,15.8,67,4.4,90,1.63
2016,4,10,17,15.2,68,3.1,70,0.99
2016,4,10,18,14.2,71,3.5,90,0.59
2016,4,11,8,9.3,78,4.1,50,0.09
2016,4,11,9,9.5,73,4.4,50,0.17
